rating,text
9,"I was a bit reluctant to start watching this, because of the subject material. But after a few episodes I was hooked. Each season seems to improve and Vince Gilligan is a master at weaving plots, with seemingly insignificant details that later become key devices in the storyline. It's a story about evil, greed, deceit and innocence betrayed. I'd give it a 10 but there are quite a few developments in the final season that are so far beyond belief and stretch all levels of incredulity that makes BB border on being cartoonish."
10,Vince gilligan is genius bryan cranston is a monster who is thinking about this comidian actor is gonna be the greatest actor in TV history
5,"I finished the show about 3 weeks ago, and I have to ask... Why does everyone seem to love it so much? In my book, it never came close to leaving a mark on television history. The only reason I finished it is because I was persuaded into doing so.. And admittedly, I was a little curious about how it would end with Aaron Paul's character. Which by the way, is a fantastic actor. And the same thing could be said about the rest of the crew.So I'm not saying that the acting is bad, neither is the writing. In fact, it's brilliant. The whole concept is brilliant in it's very own way. It had a very realistic touch to it. So I don't blame the actors, I don't blame the writing team or the producers.. I blame this generation!!!You're not supposed to watch television solely because of the acting or the story.. You're not supposed to watch television because of the realism.. You're supposed to watch it because you want to escape the boring everyday routines that haunts us all, aka real life!!Despite the brilliance of this show, it was barely entertaining at all. It had some moments that's worth remembering, but overall I found it dull and boring.. Probably the most overrated show of the century. Cheers!"
10,"Fantastic story and character development. Season 1 is a little slow but it pays off. Amazing acting by Bryan Cranston, Aaron Paul, Anna Gunn, Giancarlo Esposito, Bob Odenkirk, Jonathan Banks, and others. I really recommend this show. Also stop hating on the fly episode, it has great meaning if you dig deep enough.Also stop comparing BB to GOT. They are completely different shows and you cannot decide which one is better than the other. They are both fantastic shows."
10,"Breaking bad is possibly the best show ever created, from it's acting to it's writing. Almost every single aspect of this show amazing and it's great from start to finish. It has action, tragedy, comedy, and even more in every single episode. From season 1-5, it spills with creativity. As mentioned before, it even pulls of comedy in some ways in most episodes. It's characters are so realistic as well; some of the best acting ever seen, likely some of the best acting ever aired on TV. It's so great I would rate it an 11/10 if I could! What the hell are you waiting for? Stop reading this review and go watch the damn thing!"
4,"9.5?! Seriously??!! This is probably the most overrated series of all time. I only like the last two season, the first three are very very slow and boring."
5,"I resisted watching this show while it was on air. I hate things that are hyped because they tend to be let downs.I suffered through the first two season and said that was enough of my life I was willing to give to Mr. White and his do-boy Pinkman. I just didn't get what was so sensational about this show revolving around a middle age white guy who decides to make meth. The character development was so weak I didn't care or root for anyone and I didn't understand Walt's desperate desire to leave money for his family who were two-dimensional and whinny. What was extremely annoying was the dragging out of things out over multiple episodes. Case in point, Crazy 8. Did his act really require 3 episodes?? That time could've been better spent trying to establish a legitimate connect. No we have to watch these clowns bumble their way into the drug business, which Pinkman was already firmly entrenched, for darn near nine episodes. Put a fork in me, I'm breaking bad and not giving this overrated show anymore of my time."
10,"Bow down to the Greatest Of All Time Series 🙌there's no doubt in it. Believe it THE HYPE IS REAL FOR THE SERIES. This series is perfect from every end. Acting, Story, Dialogues, Cinematography, Sound, Editing everything is perfectly executed 🔥. Vince Gilligan creator of this masterpiece is truly a mastermind. Every actor who played their respective roles / character they just lived in their role & gave their best no doubt in it. From the 1st episode to the last episode is just Mind blowing, no series can be soo perfect like BREAKING BAD. Most of the series fail to be perfect because of the ending or the beginning but... Here the Starting & Ending is perfectly balanced and they have give a proper justice to all the characters in it. Bryan Cranston & Araon Paul the lead actors of the series are the true gems of the series they just lived in their character. Speaking of facts: Aron Paul never went to any Acting classes & won multiple number of awards for his acting.🙌GOAT OF ALL DAMN SERIES🙌"
10,Anyone who says GoT is better than BrBa are living in Delusion.
8,"Watched Breaking Bad a few years ago, was really addicted to it. Watching this series all over again right now during this coronavirus pandemic. Still very enjoyable. It's no doubt top notch TV series. However, this time as I get to the late seasons, somehow I just grow more and more angry about WW by each episode. Sometimes feel an urge to just smash his wrinkled bald head. Feel almost zero empathy towards him. Feel angry about the damage he did to his family and people around him. Yes and the scripts and acting sometimes get a little over-dramatic. This style works better in Breaking Bad than ""Better call Saul"" -- the latter one I had to give up after 2 seasons despite its stellar reviews."
6,I seriously don't get the 9.5 ! The last episode of season 4 was just the perfect ending. Season 5 is so messed up ! So many things do not match up ! So disappointing.
8,Story and screenplay is good. All lead actors did they job. If I really have to be picky then Anna Gunn could have done little better. Bryan & Aaron needs to be called out for making their character believable.
7,"I seriously don't understand why this gets 9.5 stars..... The show is above average at best. Sure, the acting is solid, the story has plot twists and Esposito is great again but 9.5......???? I don't get it......."
10,"""Breaking Bad"" is the darkest show on TV, and possibly the best. The main character, Walt White, is a high school chemistry teacher with cancer, a pregnant wife, a disabled son, and no savings. Hoping to leave a nest egg when he dies, he teams up with a young lowlife and begins cooking crystal meth. Walt and his accomplice are in way over their heads, and get into one harrowing scrape after another, from stranding themselves in the desert to being kidnapped by a psycho drug lord. Deep ironies abound. Walt's double life entangles him in so many lies he can't keep track of them all. This damages his relationship with his family (who were the reason he started cooking meth in the first place). Unforeseen complications keep sabotaging Walt's drug operation and eating into the money he makes. As he puts it, everything is ""one step forward, two steps back."" ""Breaking Bad"" approaches its characters with a penetrating sense of human frailty and zero sentimentality. Though Walt's a sympathetic character, he does many unsympathetic things. His wife, loyal and moral almost to a fault, nurses a secret crush on a former boss. Walt's young accomplice has an inconvenient streak of decency, but not enough to overcome his own essential weakness and stupidity.The hypocrisy and ""quiet desperation"" of middle-class suburban life have been worked to death in books, movies, and TV. ""Breaking Bad"" gives these themes new life with clear-eyed, pitiless characterizations, brilliant acting, gripping plot twists, imaginative visual style, and grim black humor. The nearest analogy I can think of is to Flaubert's ""Madame Bovary."" ""Breaking Bad"" is a masterpiece."
10,"The most beautiful family drama ever made. Every episode, every season is pure art."
10,"Absolutely one of the most ground breaking bad ass shows on the screen, (pardon the pun). Definitely not for everyone but finally something that feels real.I personally like the fact they pull no punches. I find myself pausing at the fact that I am so intrigued by this hard core street wise program, more than any of the other big name series. This one really hits home and gives a true behind the scenes look at what most would consider the bad guys. I'm not condoning the contents of the story, and I don't think the show is either, there is no glamor in what these boys are doing, but it's giving an insight to the darker side of many streets. How the denial and desperation that can occur to the common working stand up citizen, the pillar of society that suddenly changes his moral standing in a society driven by the almighty dollar. This is pretty dam close to Fallen (Michel Douglas) but with up to date street smarts nd a lot more punch. The characters don't over exaggerate their roles and the story line isn't filled with cleaver dialog or near to impossible feats of bravery or beating impossible odds. Just true to life screwed up events that could take place in the real world. I think they did their research on this one. Good work everyone. I hope we get more than a second and third season out of this great crew (every one of them). From the writing and production sets to the acting, costumes, lighting, filming and originality. I've seen a few good series lost to the wrong decision makers, hope this one doesn't end up short (long live FireFly)Chuckbytes"
8,"When my partner and I finally reached the conclusion of the final episode it genuinely felt like a colossal weight had been lifted off our lives. We'd been watching Breaking Bad, off and on, since 2013 or thereabouts and had been avoiding spoilers with severe intent for years. I'd run away from conversations. I once jumped off a bridge when someone said ""Walt-"". I ONCE LEAPT FROM A ZEPPELIN UPON HEARING THE WORD ""METH"".Rian Johnson said, I think, the most succinct quote on the enduring appeal of Breaking Bad which essentially amounted to ""the characters matter"". For me this has to be the big takeaway here - this was a show, regardless of the overarching themes, regardless of the symbolism and commentary you can read into it, that is fundamentally one of the most undiluted character pieces in television history. Given that Gilligan's original framework was ""what if our protagonist became an antagonist over the course of a show"" it essentially means that character progression is welded into the architecture of the format and it is genuinely beautiful to witness.That is not to say that it doesn't stumble, and its initial season (although hampered and ultimately helped by the writer's strike) is structurally uneven and it's still hard to compress the seven years we watched it to the two years it's meant to be set across. To my mind it also doesn't quite pull off the balance of tension and release til its midpoint - and fails to really perfect it until the flawless final season. I've also had scores of people telling me they much prefer its more tonally rounded prequel Better Call Saul - which is absolutely fair enough as Gilligan himself admits that the final pitch-black descent was extremely uncomfortable to follow through on.At its best though, there really isn't anything else like it, another jewel in the crown of the medium and certainly deserving of all the hype it gets. Like one of Jesse's perfectly crafted, meticulously constructed imaginary wooden boxes. Yes it's now a weight off the mind, but a rather wonderful one. I'll still leap from zeppelins of course, because I DON'T WANT TO GET SPOILED FOR THE SOPRANOS."
10,"I saw some of the 1 star reviewers and I have to say, those folks must be really dull to be around! It's obvious they didn't even watch it. The show is so intense and edge of your seat especially when it really gets going.. very smart writing because of the character development"
10,"PERFECT SHOW. Nothing more. Nothing less.I kept wondering why Breaking Bad is considered as the best show ever made. I kept asking myself what makes this receive that high of a reception. It's not like it has any visual elements to keep your attention or anything.This show deserves the Universal acclaim for it's unique linear-take of story-telling. Let me tell you, after i've watched this, i felt an intense feeling. A feeling of incomprehension or something or i don't know. At first, i was like, yeah sure it's good and all. But not groundbreaking or anything. I watched BB almost exactly an year ago, in August 2020. But now, when i re-watched it, it hit immensely different, like my-rating-went-from 8.9-to-9.4-way different.WALTER WHITE is a character of the CENTURY. The way Bryan portrays Walter weighs equal to some legendary statue of someone, im tellin' you.The shows makes a simplified linear plot point into a complex variety. Breaking Bad is a phenomenal drama in TV. Vince Gilligan made something fabulous! That's it. He made SOME-THING. A revolution in TV.Thanks for this!! Never forget!"
10,Easily the best TV show i have ever watched! This show is a true king of shows.
6,"The first three seasons are boring, there are so many unnecessary scenes!! Then it gets better especially in the last season. Directing and acting are phenomenal."
10,This show will sit in the upper echelons of TV shows for generations to come. Like the Sopranos it helped shape TV and helped set the benchmark for the competition. It will certainly take a special show to de-throne this. Utterly re-watchable even if you chose to do so once or more a year.
3,The story is interesting and well developed but the pace is too slow. There are too many unnecessary scenes and filler episodes.
5,"In general, the acting by all in Breaking Bad is fantastic. However, the quality and range of acting by Aaron Paul is truly amazing. Bryan Cranston is getting a lot of attention, which is expected from a veteran actor with his experience. However, it's Aaron Paul's outstanding performance that demonstrates the remarkable capacity, among a new generation of actors, to reveal a world of extreme complexities and harsh realities that we find in today's America.Aaron Paul's ability to bring to life these contemporary elements is the test of any great actor, at any age. Indeed, Breaking Bad brings a valuable contribution to the realm of quality Television Theater, and Aaron Paul's work here is among the finest to come forward in a long while. Bravo, Mr. Paul!UPDATE: Great news! Aaron Paul has just won his first Emmy for Best Supporting Actor in a Drama Series, at the Annual Primetime Emmy Awards 2010! Congratulations Mr. Paul! ~ e"
10,"This story is unique, Walter White gets cancer and must support his family somehow right? Why not make money the illegal way...The acting is top notch, the effects are top notch, the story is superb, the characters are memorable and believable.There is 5 seasons here, 62 episodes total, so its a long story that has to be told, buckle up and get invested because you will love this story.Every season is a 10/10 for me, everything is believable and well thought out.My biggest gripe with the show is Walter's wife Skyler, her character arc makes my blood boil, but its totally believable how she treats Walter through out the story."
10,"Breaking Bad could be considered the best TV Show of all time, mainly due to its consistency. Breaking Bad has been equally great through every season. The acting, characters, story, pacing, everything is amazingly done. The only issue that I have with the show is that it gets a little redundant in the middle seasons. But an issue like that changes from person to person, so depending on your interest, you might get hooked, or loose interest near the end. But aside from that, the show practically has no problems. So if you're in need of a good show to watch, Breaking Bad should be the first pick."
2,"I have no idea why people like this show. I cannot find a single redeeming trait, not one. The acting is horrible, the characters unlovable, the story-line crap, the directing idiotic, nothing about this show works for me. I have tried to watch it so many times because so many love this show, but honestly the show gets worse for each try I make. Also tried to jump around a bit and check out the most celebrated episodes a couple of extra times, but nah, nothing. I seldom hand out a one (1), I save those for the worst crap ever made such as The Flash, so I will give this a 2, but that feels too much."
10,I hesitated to watch this but I soon as I got it recommended to me I got time to watch it and I can never see a better show than this ever again.I like how it made you sit the edge of the couch every episode and they wasn't not a episodes that didn't have at least a 8+ rated for me.
10,And i can understand why its considered the bestdef better than sopranos.
10,"Hopefully there will be better series in the future, but not up till now. The GARBAGE that is Game of Thrones season 8 and the way that season ruined the entire series made me appreciate BB all anew. The best series hitherto, easily."
10,It has been said Breaking Bad is the perfect example on how to write a perfect script. That couldn't be more true.
10,The best thing in the series is the actors and the story and every thing its amazing show
5,"It was a good show , not the worst I've seen obviously, but it was kinda boring to watch. Any ""plot twist"" they tried was pretty obvious, and I really couldn't engage with the characters or care for them as I thought I would before watching it . You already know what's going to happen in the beginning of every season , and to be fair , it's not worth the hype . Walt and Jesse's relationship is just the weirdest thing I've ever seen... and Skyler is just awful . It's a good show , watch it if you have the time and want , but there are others that are way more addicting and better written."
10,"So instead of reading this review, go watch it for the 10th time."
10,"This is what perfection looks like folks, I'm not a huge tv show fan, I think a lot of tv shows go overlong due to the appeal, money, and attention, breaking bad though, delivers 100% and more. The rewatch value is insane. The show pays off through every weak point you may feel pays off. Breaking Bad does more than break bad, it breaks the barrier that most tv shows can't seem to break through. It breaks through the cliches, trends and overlong played out seasons, ending in a actual ending. Instead of leaving so much questions behind it actually finishes. It is an amazing show period and the greatest tv show ever."
6,"Entertaining, but way over the top. Could the whole of the US really be this bad Haha"
10,"What sets Breaking Bad apart from other television shows is its incredible writing, direction, and acting. The characters are complex and nuanced, with motivations that are often conflicting and hard to pin down. The plot is meticulously crafted, with each episode building on the last to create a cohesive narrative that is both thrilling and emotionally resonant.Bryan Cranston's performance as Walter White is nothing short of remarkable. He perfectly captures the character's transformation from a meek and mild-mannered teacher to a ruthless drug kingpin, showcasing a range of emotions and motivations that are both compelling and heartbreaking.The supporting cast is equally strong, with standout performances from Aaron Paul as Jesse Pinkman, Anna Gunn as Walter's wife Skyler, and Giancarlo Esposito as the menacing drug lord Gus Fring. The show also boasts some of the best cinematography, editing, and music in television history, creating a unique and immersive viewing experience.What makes Breaking Bad truly remarkable, however, is its willingness to tackle complex themes such as morality, power, and the consequences of one's actions. The show never shies away from the darkness of its subject matter, but it also manages to find moments of humor, humanity, and redemption amidst the chaos.In short, Breaking Bad is a masterpiece of television that is sure to stand the test of time. It's a show that demands your attention and rewards your investment, and it deserves a perfect 10 out of 10 rating."
10,It's one of the best series I watched. It starts slowly but gets really interesting to watch and find out how it'll finish. A must watch. All actors are great.
10,"I've watched a lot of TV, movies, etc. But this is the best. You can watch it all. Then few years later (or sooner) you can go back and rewatch it all. It's the gift that keeps on giving. The best TV has to offer."
10,Vince Gilligan take a bow what an incredible show. I can't name one thing bad about this show it's a masterpiece of television.
10,"I never really fell too deeply in love with any show until I watched Breaking Bad. This show is special. The story was just so great, the acting was spectacular, and Vince Gilligan did such an incredible job directing. I've never seen acting as good as Brian Cranston was as Walter White. Every season ended with such a bang. The ending to the entire show was so good. I couldn't pick one thing to change about anything with this show. I even plan on naming my dog Heisenberg. This is truly the greatest show of all time and I don't think I could ever adore a show as much as I did with Breaking Bad."
10,"Amazing show. None of the other TV shows have matched up to the excellence of this one. Such an unconventional plot, also giving us a profound message!Screenplay, storyline, acting everything is nothing less than stellar.I hope that people would make many more shows with such impactful storyline and some real life lessons.This series gives out a strong message of being less judgemental of anyone, even if they cross the conventional protocol of the society.Walter White led his entire life walking on the staight line that society had drawn for him. He was extraordinary in his line of work with unconditonal passion for Chemistry. Even then he gets treated as an underdog like most of the real life heros.He was fearful of everything in life, till he discovers about his lung cancer which in turn makes him break bad."
10,"I am not into Television series. This was my first attempt and boy, did it blow my mind!Every single factor about Breaking Bad is so fine and original and startling, I was addicted to it and still am. I could, if time permits, watch all episodes again and again. That is why the 100%, because this show can even make the most boring person find a reason to get smart.With so much swag, the characters are well-written. Bryan Cranston is simply outstanding. Supporting cast is brilliant and the airs they carry with the portrayals is so charming, it is very hard to believe it is fiction. Aaron Paul's facial expressions, Dean Norris' funny physique and his laugh snorts, Anna Gunn's OMG emotions & her beauty are all simply amazing. RJ Mitte is fantastic.Now, for the story, it is gold and this one shines, too. Every episode reveals something new about the chemistry involved in cooking crystal-drug, Walter White's familial problems and all that comes along. The little to grave dangerous adventures the two main characters set on towards the end of Season 1 is mind-boggling. And with the high- level of crime involved... I mean all sorts of crimes... the boldness overflows threshold and that is what works here!The music, the cinematography, the direction & the cast performance together puts up to the startling birth & departure of a very good TV series. ""Better Call Saul"" will be good, eh?BOTTOM LINE: Highly Recommended! And if you are planning to start a new series to watch, make it Breaking Bad! This is some serious entertainment stuff!Can be watched with a typical Indian family? NOProfanity: Strong | Vulgarity/Sex/Nudity: Strong | Violence/Gore: Very Critical | Smoking/Alcohol/Drugs: Infinity | Porn: Very Mild"
10,Each season gets better and better. The story unfolds perfectly and the characters are all incredible.
10,"I can't describe how this show made me feel. I went through all the emotions while watching it, and when I finished it, the only thing I could feel was emptiness. I just wanted to erase it from my memory so I could watch it as if it was the first time.I got very attached to the characters and seeing the entire journey and decline of Walt and Jesse was incredible but devastating at the same time.All the characters are extremely important and deep. Certainly Walt and Jesse were the most impactful characters, Walt is one of the best characters ever created, and despite him being an idiot and destroying the lives of everyone around him, you just can't hate him, because everything that involves him leaves you fascinated. And Jesse is just the sweetest person in the world, I would easily die for him, he didn't deserve anything bad that happened to him and he's a character that you can feel empathy for and get attached to.(Jesse, you deserve the world)"
3,"I made it to Episode 6 of season 2.I am finished now...As the title says, this is a horrible show full of horrible people, I simply could not connect with any of them, it bums me out after every episode and has no redeeming qualities whatsoever, episode 6 of season 2 (Peekaboo) finished me off, I am not prepared to watch things like that if there is no balance (at least there is no balance for me, some people may find the ""lighter"" moments good, but I didn't) The show is just constantly depressing.The acting is ""ok"" at best, the jokes are not really funny, the drama is annoying and has a ""seen it all before"" feel to it, and all the characters are selfish, miserable, stupid ar$e-holes.People say this is the best show of all time, hmmm, I don't think so, this is not even in the same league as The Sopranos, and is certainly not as good as: Walking dead, Dexter, Game of Thrones, Mad Men and a few others I could name.I give it 3 stars because there were one or two moments of decent comedy, and the occasional bit of good writing, but how this stinking turd comprised of human misery rates so high generally is beyond me."
10,"No review here!I'm just here to say that go for it! Literally just go for it!!It'll your worth time!But just keep in mind that don't hurry for thrill in first 2 seasons. There's more after that. After you have successfully completed 2 seasons with patience, you are ready to jump into thrill!"
3,I gave this until the first episode of season 3. I understand that Walt is supposed to be an antihero but you should still care about the character. I couldn't find a single redeeming quality in any character. I was so disappointed to have wasted 20 hrs of my life.
9,"Updated.Stick to this series! S1 AND S2 will bore you out (it's still true that a few episodes could be squeezed into 1) but come S3, things just got more exciting and episodes have become more interesting to watch. What I like about the series is a VERY SOLID storyline. Simple and not that complex thus giving opportunity for an elaborate plot."
10,Oh Vince Gilligan! What have you done?Why make such a perfect show that after watching this no other show feels the same anymore. How can this be so perfect ?Instead of starting another TV show I simply keep watching it all over again. Someone help me.
10,"I used to be one of those people that got easily pleased by everything in media, enjoyed it, and ignored writing flaws. Then I watched this show, observed the writing and direction and realized that THIS is what high quality writing looks like. Ever since, I've been a harsh critic of TV and Film. Unless it has Breaking Bad quality writing, I'll criticize it to bits. Which is why I barely watch modern television anymore. I'm stuck in the good old days of TV. I thought that GOT was on par with Breaking Bad's level of writing in it's first 3-4ish seasons. But that writing quality been going down a drain since S5. This show has made it clear. THIS is the staple of what all modern TV shows and movies should strive to be. Cohesive, immerseful, thoughtful and entertaining.Hats off to you Vince Gilligan. Hats off to you and the BRILLIANT cast!Best show I've ever watched. I'm on marathon #10 or something"
10,"I've never seen anything like this before. These so far two seasons about a man, a father, a husband, a chemical-teacher who gets cancer and start to try out as a drug dealer is a step-by-step-analysis of which consequences this decision can have on your life, family and friends. It's a emotionally roller-coaster ride without big gun shoot-outs or explosions though it shows that many mean things are getting to control your life.This show doesn't fill every clichéd that is connected to a drug dealer story so it can reach it's sure audience. No! It tries to figure out (and of course it never can be reality, but it's trying to get as close as it can) how to deal with these chliches when they're suddenly entering and ruling your ordinary, normal, average life.You cannot call this a movie, though you'd like to, because it's the only thing that you can relate to that ever reached such quality. And this is why I don't want to devalue Breaking Bad just to a TV- Series that can be seen randomly on TV. Again: No! It's 15 Hours of high quality. It's 15 Hours of the best thing made out of picture and sound ever made. It's 15 Hours of Art. Art in Directing. Art in Cinematography and especially Art in Writing and Acting.I love it!"
5,"With all the TV I have watched in my lifetime, this one show is my favorite of all time. It has everything: great acting, great writing, it's exciting and intelligent. There is not a single wasted moment, not a single predictable lazy/clichéd storyline in the entire show.When I first started watching, I must admit I was turned off. The show seemed dark, depressing and bleak. I mean come on... some boring middle-aged white dude working two jobs, putting up with his bitchy wife, a special-needs son, AND cancer? But as the plot goes on, it's soon becomes quite inspiring. What it all comes down to is that this is a story about an emasculated, downtrodden man who finds his mojo. The cancer is his wake-up call; Facing death in the face, he finally begins to embrace life. Watching the transformation is a joy to behold.Now, I am sure many would protest how I have characterized the show here. It is typical for Walt's character development to be described as as a downward spiral into evil, selfishness, and narcissism. And he does indeed have moments, particularly in the last seasons, where he seems to have hit the moral rock bottom. But I think when you go out and live life to fullest, you have to accept that sometimes you are going to make mistakes, sometimes you'll have to be the bad guy.In any case, you don't have to like Walt's character to like the show. In this show there are no heroes, definitely some villains, but no heroes. In many stories there is often a trade-off between action and character development; either you have a slow plodding show with great 3-dimensional characters, or an action-packed explosion-fest with little character development or nuance in the direction. But this show has it all; Every single episode has such tight cinematography, excellent dialogue and characterizations, every episode makes you hungry to see the next one and see what happens next. The way the plot unfolds with its ups and downs, exciting moments and slow moments, is PERFECT.I'm not going to go through every character, they all did a great job, but I have to single out Aaron Paul, who plays Jesse. I think he stands out as the greatest acting performance of the show. His youthful, bright-eyed character is the heart and soul of the show, and he could not have done acted it better.So anyway, if you haven't seen this show yet, I envy you, because you get to see it for the first time and I can't again. I supposed someone might not like the show if they are particularly squeamish about drugs or violence, but even if you are you might like the show anyway."
10,"This is arguably one of the best things created by the human race.Without a doubt the best series of all time. Pure perfection.I gave it a chance, and it won my heart. I wish i could forget the series so i could experience it for the first time again."
10,"""Masterpiece... To be honest, I avoided this series for several years, arguing, 'I'm not ready to see Hal cooking meth.' Big mistake. When I finally decided to watch this TV series, after the first episode, I didn't even remember that character. That's why Bryan Cranston is a magnificent actor, just like his co-stars. This series demonstrates quality from its first to last scene, and that is more than gratifying. The script and main plot evolve into a poetic justice that permeates this legendary story and manages to empathize with characters that are often abject yet infused with so much humanity that it forces us to reassess our morals repeatedly. Like many people, I wish I could erase this series from my memory to experience again the television masterpiece that Vince Gilligan gave us, making us feel as alive as Heisenberg was with his 'baby blue.'"""
10,"Outstanding writing, with amazing characters and performances from the actors. A beautiful blend of realistic crime drama and dark comedy. Also some of the most unique cinematography I've ever seen in a show or movie. One of the greatest shows of all time!!"
10,"Everything that's brilliant about it has already been said.For people who previously couldn't decide between this and GoT, well now you know.For GoT fans who dare rate this 1/10 out of spite and bitterness, SHAME ON YOU.Did you know that the (incompetent) makers of GoT looked up to Breaking Bad and wanted to have a series finale that's as GOOD as it had?Well they FAILED miserably.Breaking Bad is superior.Brilliant from BEGINNING to END.And THAT is why it is the BEST."
10,"Breaking Bad has marked forever the tv shows industries, and for good reasons. Insanely good character development, great and well-placed action scenes, an inside look into the mind of a narcissistic, crazy, lost chemistry teacher who has found the thrill of life in being the biggest drug producer of New Mexico. Walter White is terrible, but we root for him, we root so hard for him it's crazy. Gustavo may be one of the most interesting and terrifying antagonists in television history.Often with Tv shows, the acting isn't the best, often not to movies level. It's not the case for Breaking Bad. It has by far the best acting I've seen in any Tv shows, no one come's close (for the shows that I've watched).This show marked internet, it marked the world, it marked history."
10,"Saw my headline? Yeah, that's all I can say. Watch it and enjoy the ride. I can watch the entire series again! From episode 1 of season 1 til the very end, it was such a pleasure :) There's a reason the show is so popular. I was sad when i finished it. From a teacher to the great Heisenberg..BITCH! See what I did there? You'll get it soon enough, just watch it :)"
10,Best series ever! My favourite episode is the one with the fly!
10,"I have no clue how this show dropped from a 9.5 to a 9.4 but I can guarantee this is the single best show ever created. There isn't a time where an element doesn't work. This show has amazing actors, characters and a story that has many twists and turns but still manages to be believable with the best and most satisfying ending to any show I have ever watched."
10,"The main contender for the best show of all time. It was at the top of my list for years, but was recently unseated by another show I'll leave unnamed in this review. BB is a priceless piece of modern American art. A rare experience that gives life new meaning. Must see for everyone."
9,"It is a wonder, and a great mistake on my behalf, that I only got around to watch ""Breaking Bad"" now in 2016, because I have really been missing out on something phenomenal. What initially made me stay away from the series back when it was airing was the premise of a cancer-struck teacher making methamphetamine. I mean, how much fun could a TV series about such a thing be? But I was put to shame, multiple times over, because ""Breaking Bad"" is nothing short of extraordinarily spectacular.The series starts out in a very high gear and never really slows down. Which is a very impressive feat, because it is quite a thing to keep it going at such a high and fast pace for 6 seasons without losing momentum.What makes ""Breaking Bad"" so phenomenally good is the combination of a thrilling storyline, interesting and well-fleshed-out characters and a myriad of talents actors and actresses to portray these characters. The storyline and the characters come off as being believable and realistic and that is one of the aspects that really appealed to me. And also that Bryan Cranston was superbly cast for the role of Walter White.I sat through all episodes in all of the six seasons in a very short time, and it seemed like I had just started when I reached the very last episode. A testimony to how compelling and captivating the storyline really was.""Breaking Bad"" combines seriousness and light comedy in a good manner, which does work quite well.The only downside to the series is that it does suffer from predictability. You know what will happen to Walter White and Jesse Pinkman ahead of time, as they are the two main characters. But it is not really a factor that drags down the overall enjoyment of the series in any way. Especially because the director managed to build up the scenes throughout the series in a manner that you really want to see what happens, despite of you already knowing it.Well, there are actually two downsides to the series, come to think of it, and the other being that it is unlikely that you will sit down to watch it a second time, as the series doesn't seem to have that much repeated watching value.If you, like me, have missed out on this TV series, then you really should do yourself a favor and sit down to watch it, because it is really a blast of a TV show."
10,Yes yes I can guarantee you the breaking bad is the best tv show ever and for those who say that it isn't I am sorry for the word but your dumb!!!
9,"If Breaking Bad was the first TV series to ever exist, something incredible certainly would have made history. If it were to be the last show to ever run, that would make it a perfectly historical culmination. However, as it arrived eight years into the 21st Century, it ranks as a game changer for television eternally.None of the films and any other TV show I've seen in my lifetime have impressed me as much as this. It's impossible to describe this series in one word but it deserves to be described with every single positive one ever created on this planet.It's pretty staggering how much creator Vince Gillian and his crew beat the odds to tell a story about a man who rises to crime by cooking drugs after his cancer diagnosis. The way Walter White changes from a family guy to a money-obsessed drug lord is incredible. Okay, its subject matter obviously isn't for the faint of heart but whether you're into that or not, you'll be hooked to this thing like what that disgusting drug does to people.It's not just a crime show, its more than just that. In fact there's so much to obsess over: the character development and dialogue are professionally thought-out and never cheat, the cinematography is experimental, the direction is strong and the locations are beautifully staged. The writing is by far the selling point of the series. The team of ten writers (including Gilligan) know how to keep the story moving from one moment to the next with unstoppable energy while absorbing unique ideas that never feel or become stale and derivative. They also understand how to capture the horrific transformation of a normal human turning evil unhurriedly. Kudos to the directors for translating them onto screen, which is just as impressive due to the fact that their work is so seamless that the audience can become completely unaware of it. Notable directors Rian Johnson (Star Wars: Episode VIII) and David Slade (The Twilight Saga: Eclipse) helm a few episodes which adds as a bonus to the series' success.The storytelling is of the highest order. It's clear Gillian isn't a by-the-numbers storyteller, he cares about characterisation and slow introduction for the colourful and dark world he's created. From the first episode to the very last, nearly every frame roots for the beauty of character-driven narrative as well as artistic cinematography that vaguely shows the beautiful locations in the background. We care for these characters, we follow them, we relate to them in some way. To be truthful, they feel realistic throughout the entire series. If only films adapted this element better.Bryan Cranston is mind-blowing as Walter White. Anchored by the writing, he sets the character up perfectly as he gets sucked into the criminal underworld. His attitude towards everyday life slowly begins to change throughout the series, and it's played beautifully. Aaron Paul is awesome as Jesse Pinkman, portraying an uneven post-student drug addict in all the best ways. He's funny, argumentative but you also oddly enough care for him in many parts of the show. Dean Norris is top-notch as DEA brother-in-law Hank. He plays a little with comedic attitude throughout the first couple of seasons but that slowly fades away as the story gets darker. Anna Gunn and RJ Mitte are spectacular at wife Skyler and son Walter, Jr. They have the characteristics to support a normal family before all hell breaks loose. If they're any flaws, there is perhaps only one. While the cinematography is stylistic, the first half of the series is viewed from a hand-held perspective, making the experience sometimes slightly frustrating but luckily later on it turns to the camera placement that I can handle. Without giving anything away, the finale is anything but average which is a low for the show. It doesn't have the same richness that the pilot had, but hey, you can't have everything.A TV series can go on for years or maybe decades, but what this did so damn well was that it finished exactly when it needed to. In an age where shows are dragged until completely decreased quality, this is a triumph. Gilligan chose wisely.Crime does not pay but Breaking Bad certainly pays the price, thanks to the indescribable and unthinkable effort of the entire production anchored by a true discovery in television: Vince Gilligan. I doubt we'll see anything like this again."
